orderId,actualBoxId,actualUtilization,algorithmBoxId,algorithmUtilization,status
"TSHD2026022800089456","C0000009W",0.3462310394,"C0000011W",0.7473170061,"OK"
"TSHD2026030900046477","LOREAL04H",0.4224854938,"C0000007H",0.4985805864,"OK"
"TSHE2026030800136089","LOREAL04H",0.3099200412,"LOREAL03G",0.4827600641,"OK"
"TSHE2026030400121093","LOREAL01H",0.1112997685,"C0000001H",0.2011252288,"OK"
"TSHD2026030300060116","LOREAL04H",0.3327413333,"LOREAL03G",0.5183086154,"OK"
"TSHD2026022600010310","LRLC0003W",0.3517159541,"LOREAL02L",0.3956804484,"OK"
"TSHD2026030700075705","LOREAL04H",0.2898969907,"C0000006H",0.4188166989,"OK"
"TSHD2026030700003634","LRLC0003W",0.3328853951,"LOREAL02L",0.3744960695,"OK"
"TSHE2026030200037277","C0000009W",0.3551121181,"LOREAL04G",0.7482088477,"OK"
"TSHD2026030800013353","LRLC0003W",0.2208561939,"LOREAL01G",0.3703942419,"OK"
"TSHD2026022600010339","LOREAL04H",0.0589751157,"C0000001H",0.5994647059,"OK"
"TSHE2026030700011170","LRLC0003W",0.2831684351,"LOREAL17H",0.2076472988,"OK"
"TSHD2026030300072973","LRLC0003W",0.4377225673,"LOREAL02L",0.4924378882,"OK"
"TSHD2026030600044881","LOREAL04H",0.4437812757,"LOREAL03G",0.6912746795,"OK"
"TSHE2026030400063570","LRLC0003W",0.5388447205,"LOREAL02L",0.6062003106,"OK"
"TSHE2026030100062563","LRLC0003W",0.3173715666,"LOREAL01G",0.5322585648,"OK"
"TSHE2026030500274031","LRLC0003W",0.5388447205,"LOREAL02L",0.6062003106,"OK"
"TSHD2026030600084526","LOREAL03H",0.1535578526,"LOREAL02L",0.3719724379,"OK"
"TSHD2026030500017758","LRLC0003W",0.1148205659,"C0000001H",0.3479738562,"OK"
"TSHE2026031000082174","LOREAL03H",0.3536254487,"LOREAL03G",0.3536254487,"OK"
"TSHD2026030500082196","LRLC0003W",0.4377225673,"LOREAL02L",0.4924378882,"OK"
"TSHD2026030900002348","LRLC0003W",0.1656308075,"LOREAL01G",0.2777766667,"OK"
"TSHD2026030800103516","LOREAL03H",0.3436442308,"LOREAL03G",0.3436442308,"OK"
"TSHE2026030100044951","C0000009W",0.3648876514,"LOREAL04G",0.7688055556,"OK"
"TSHE2026030600013808","LOREAL04H",0.3745015432,"C0000006H",0.5410456302,"OK"
"TSHE2026030800094065","LRLC0003W",0.2831684351,"LOREAL17H",0.2076472988,"OK"
"TSHE2026030700062107","C0000009W",0.2932024777,"LRLF0005L",0.5450888775,"OK"
"TSHD2026022600010596","LOREAL04H",0.3848961399,"C0000006H",0.5560627943,"OK"
"TSHE2026030600119922","C0000011W",0.5036814071,"C0000011W",0.5036814071,"OK"
"TSHD2026030400004487","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHD2026030300065904","LOREAL04H",0.3327413333,"LOREAL03G",0.5183086154,"OK"
"TSHD2026030200046793","LRLC0003W",0.1941248275,"C0000001H",0.5883124183,"OK"
"TSHE2026030500292709","LOREAL04H",0.3810772634,"C0000006H",0.5505456302,"OK"
"TSHE2026030500250404","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030100009746","LOREAL03H",0.1535578526,"LOREAL02L",0.3719724379,"OK"
"TSHE2026030400156445","LRLC0003W",0.3611028934,"LOREAL02L",0.4062407550,"OK"
"TSHD2026030400022387","C0000009W",0.2827781519,"LOREAL04G",0.5958037037,"OK"
"TSHD2026030800131645","LOREAL04H",0.1277670782,"LOREAL03G",0.1990217949,"OK"
"TSHE2026030100111744","LOREAL04H",0.3283835905,"LOREAL03G",0.5115205929,"OK"
"TSHE2026030500202548","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030400055413","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026022800079193","LRLC0003W",0.5561076605,"LOREAL02L",0.6256211180,"OK"
"TSHE2026030600079366","C0000011W",0.0343343509,"C0000001H",0.3406764706,"OK"
"TSHD2026030400043897","C0000009W",0.2840209960,"LRLF0005L",0.5280197054,"OK"
"TSHD2026030200037361","LOREAL01H",0.1105783420,"C0000001H",0.1998215686,"OK"
"TSHE2026030400074328","LRLC0003W",0.2793008972,"LOREAL02L",0.3142135093,"OK"
"TSHD2026030800047951","LOREAL03H",0.3198774038,"LRLC0003W",0.6887629400,"OK"
"TSHE2026030900002874","LRLC0003W",0.2831684351,"LOREAL17H",0.2076472988,"OK"
"TSHD2026022800068412","C0000010H",0.5151764880,"LOREAL08L",0.6911581117,"OK"
"TSHE2026030800133913","LOREAL04H",0.5293280864,"C0000007H",0.6246669095,"OK"
"TSHD2026030500075767","LOREAL03H",0.3324073397,"LRLC0003W",0.7157425121,"OK"
"TSHE2026030600094528","C0000011W",0.7382881088,"LOREAL05G",0.5112421544,"OK"
"TSHE2026030200070874","LOREAL04H",0.4852400412,"C0000011W",0.4970935750,"OK"
"TSHD2026030300030112","LOREAL03H",0.4037432692,"C0000006H",0.3744586801,"OK"
"TSHD2026030900040040","LRLC0003W",0.2482981366,"LOREAL01G",0.4164166667,"OK"
"TSHE2026030500192277","LOREAL01H",0.2598191551,"LOREAL01G",0.2598191551,"OK"
"TSHD2026030400035098","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHD2026022700002708","LOREAL04H",0.3848961399,"C0000006H",0.5560627943,"OK"
"TSHE2026030800151444","LRLC0003W",0.2831684351,"LOREAL17H",0.2076472988,"OK"
"TSHD2026022600013738","LOREAL04H",0.4618703704,"C0000007H",0.5450591878,"OK"
"TSHE2026030500235878","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026022600013798","LOREAL03H",0.1983844151,"LOREAL17H",0.3132385501,"OK"
"TSHD2026030200009057","LOREAL01H",0.0633368056,"C0000001H",0.1144533333,"OK"
"TSHD2026030100086391","LRLC0003W",0.1653672981,"LOREAL01G",0.2773347396,"OK"
"TSHE2026030600149451","LRLC0003W",0.2170341615,"LOREAL01G",0.3639843750,"OK"
"TSHD2026030200046154","C0000009W",0.3146586466,"LOREAL18H",0.4103617028,"OK"
"TSHD2026030800072568","LOREAL03H",0.1990217949,"LOREAL03G",0.1990217949,"OK"
"TSHD2026030500046702","LRLC0003W",0.4190144928,"LOREAL02L",0.4713913043,"OK"
"TSHD2026030900090451","LOREAL04H",0.4405183128,"C0000006H",0.6364206302,"OK"
"TSHD2026030400067483","LOREAL01H",0.0191250000,"C0000001H",0.0345600000,"OK"
"TSHD2026022700013132","LOREAL04H",0.3848961399,"C0000006H",0.5560627943,"OK"
"TSHE2026030900004900","LOREAL04H",0.1988996991,"LOREAL17H",0.4891966283,"OK"
"TSHE2026030800250213","LRLC0003W",0.2831684351,"LOREAL17H",0.2076472988,"OK"
"TSHE2026030700146192","LRLC0003W",0.3517159541,"LOREAL02L",0.3956804484,"OK"
"TSHE2026031000060639","LOREAL03H",0.3851269231,"LOREAL03G",0.3851269231,"OK"
"TSHD2026030500079952","LOREAL01H",0.1336440972,"C0000001H",0.2415027451,"OK"
"TSHD2026030300061758","LRLC0003W",0.1653672981,"LOREAL01G",0.2773347396,"OK"
"TSHE2026031000071355","C0000009W",0.2553137861,"C0000011W",0.5510780737,"OK"
"TSHD2026030500016930","LOREAL03H",0.4118270833,"LOREAL03G",0.4118270833,"OK"
"TSHD2026022600015587","LOREAL04H",0.3848961399,"C0000006H",0.5560627943,"OK"
"TSHD2026030500042238","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHE2026030400087326","LOREAL03H",0.3588673397,"LRLC0003W",0.7727164251,"OK"
"TSHD2026030700007281","LOREAL03H",0.4187373397,"LOREAL03G",0.4187373397,"OK"
"TSHE2026030600143228","LOREAL04H",0.5003542798,"C0000006H",0.7228661712,"OK"
"TSHD2026022800031979","LRLC0003W",0.2170341615,"LOREAL01G",0.3639843750,"OK"
"TSHD2026022600015994","LOREAL04H",0.3984337295,"LOREAL03G",0.6206371556,"OK"
"TSHE2026030200077488","LOREAL03H",0.1396305889,"LOREAL17H",0.2204693510,"OK"
"TSHD2026030900009402","LOREAL03H",0.6028846154,"LOREAL03G",0.6028846154,"OK"
"TSHD2026030200003892","C0000011W",0.5036814071,"C0000011W",0.5036814071,"OK"
"TSHD2026030700021979","LOREAL01H",0.1817847396,"LOREAL01G",0.1817847396,"OK"
"TSHD2026022600016388","LOREAL03H",0.2485762821,"LOREAL17H",0.3924888664,"OK"
"TSHE2026030800008022","LRLC0003W",0.3611028934,"LOREAL02L",0.4062407550,"OK"
"TSHD2026030200068929","LRLC0003W",0.1083933851,"LOREAL01G",0.1817847396,"OK"
"TSHD2026030700092206","C0000011W",0.3954754422,"LOREAL03G",0.6013394231,"OK"
"TSHE2026030400083624","LRLC0003W",0.4190144928,"LOREAL02L",0.4713913043,"OK"
"TSHE2026030800247826","LOREAL03H",0.1383100901,"LOREAL01G",0.4994531030,"OK"
"TSHE2026030500222096","LOREAL01H",0.1134259259,"LOREAL01G",0.1134259259,"OK"
"TSHD2026030400042423","LOREAL04H",0.4802885802,"C0000007H",0.5667947551,"OK"
"TSHD2026022600016527","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHD2026022600016537","LOREAL03H",0.1987483774,"LOREAL03G",0.1987483774,"OK"
"TSHD2026031000055502","C0000009W",0.2486676930,"C0000011W",0.5367329172,"OK"
"TSHD2026030400017528","C0000009W",0.3123893264,"LOREAL18H",0.4074021715,"OK"
"TSHE2026030500211621","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026022600017354","LOREAL03H",0.1314922772,"LOREAL01G",0.4748332234,"OK"
"TSHE2026030600156980","LOREAL03H",0.1315099559,"LOREAL17H",0.2076472988,"OK"
"TSHD2026030400029264","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030900005778","LRLC0003W",0.5561076605,"LOREAL02L",0.6256211180,"OK"
"TSHD2026022700018354","C0000009W",0.3288168123,"C0000007H",0.8175887816,"OK"
"TSHE2026030400089628","LOREAL03H",0.0559460537,"LOREAL17H",0.0883358742,"OK"
"TSHD2026030800072782","C0000011W",0.4349913261,"LOREAL03G",0.6614252244,"OK"
"TSHD2026030100095465","LOREAL03H",0.1987483774,"LOREAL03G",0.1987483774,"OK"
"TSHD2026030900036033","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHE2026030100046333","LOREAL01H",0.2896412037,"C0000001H",0.5233986928,"OK"
"TSHE2026031000050174","LOREAL03H",0.1503527244,"LOREAL02L",0.3642084627,"OK"
"TSHD2026030400077733","LRLC0003W",0.1183574879,"C0000001H",0.3586928105,"OK"
"TSHE2026030900002305","LOREAL03H",0.0662995192,"LOREAL17H",0.1046834514,"OK"
"TSHD2026030600049069","LOREAL06H",0.2938746985,"LRLF0005L",0.6127191426,"OK"
"TSHE2026030800120284","LOREAL04H",0.5293280864,"C0000007H",0.6246669095,"OK"
"TSHE2026030500203054","C0000009W",0.2932024777,"LRLF0005L",0.5450888775,"OK"
"TSHD2026022600063351","LRLC0003W",0.4712049689,"LOREAL02L",0.5301055901,"OK"
"TSHD2026031000073646","LRLC0003W",0.2482981366,"LOREAL01G",0.4164166667,"OK"
"TSHE2026031000075040","LOREAL03H",0.3851269231,"LOREAL03G",0.3851269231,"OK"
"TSHD2026030700001482","LOREAL03H",0.1535578526,"LOREAL02L",0.3719724379,"OK"
"TSHE2026030300060318","C0000010H",0.3795960171,"LOREAL06G",0.6481542494,"OK"
"TSHE2026030800130799","LOREAL03H",0.3851269231,"LOREAL03G",0.3851269231,"OK"
"TSHD2026030200073459","LOREAL01H",0.0633368056,"C0000001H",0.1144533333,"OK"
"TSHE2026030500165693","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026022600018461","LOREAL04H",0.3984337295,"LOREAL03G",0.6206371556,"OK"
"TSHE2026030800223353","LOREAL04H",0.5293280864,"C0000007H",0.6246669095,"OK"
"TSHD2026030400071263","LOREAL01H",0.0633368056,"C0000001H",0.1144533333,"OK"
"TSHD2026030100018794","LOREAL04H",0.4802885802,"C0000007H",0.5667947551,"OK"
"TSHD2026030300021569","C0000011W",0.5155735217,"C0000011W",0.5155735217,"OK"
"TSHD2026030900101808","LOREAL04H",0.6322885802,"C0000007H",0.7461719177,"OK"
"TSHD2026030100058694","LRLC0003W",0.3237408558,"LOREAL02L",0.3642084627,"OK"
"TSHE2026030100119742","LRLC0010H",0.8523606250,"LRLC0010H",0.8523606250,"OK"
"TSHD2026030100030369","LOREAL01H",0.1878240741,"C0000001H",0.3394091503,"OK"
"TSHD2026030400001909","LRLC0003W",0.3086086957,"LRLC0003W",0.3086086957,"OK"
"TSHD2026030500029677","LOREAL03H",0.1545996595,"LOREAL02L",0.3744960695,"OK"
"TSHD2026030300055494","C0000011W",0.5036814071,"C0000011W",0.5036814071,"OK"
"TSHD2026030900028808","LOREAL04H",0.3074979938,"LOREAL03G",0.4789872596,"OK"
"TSHE2026030700208858","LRLC0003W",0.3350924344,"LOREAL02L",0.3769789887,"OK"
"TSHE2026030800133606","LOREAL04H",0.5293280864,"C0000007H",0.6246669095,"OK"
"TSHD2026030300012013","LOREAL03H",0.1503527244,"LOREAL02L",0.3642084627,"OK"
"TSHD2026030800109687","LOREAL03H",0.2792301282,"LOREAL03G",0.2792301282,"OK"
"TSHE2026030400017154","LOREAL03H",0.5161776042,"C0000006H",0.4787378493,"OK"
"TSHD2026030200038236","LRLC0003W",0.1083933851,"LOREAL01G",0.1817847396,"OK"
"TSHE2026030700167482","LOREAL01H",0.3639843750,"LOREAL01G",0.3639843750,"OK"
"TSHD2026030300001176","C0000011W",0.3964916496,"LOREAL03G",0.6028846154,"OK"
"TSHD2026030900072008","LOREAL03H",0.0981871795,"LOREAL17H",0.1550323887,"OK"
"TSHD2026030300021409","C0000009W",0.3761139948,"LOREAL04G",0.7924590694,"OK"
"TSHD2026030200006321","LOREAL03H",0.1503527244,"LOREAL02L",0.3642084627,"OK"
"TSHD2026031000007848","LRLC0003W",0.1653672981,"LOREAL01G",0.2773347396,"OK"
"TSHE2026030500139772","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030700056919","C0000011W",0.3964916496,"LOREAL03G",0.6028846154,"OK"
"TSHD2026022700092470","C0000011W",0.4169732310,"LRLZ0003H",0.5498344451,"OK"
"TSHD2026030900083105","LOREAL04H",0.4405183128,"C0000006H",0.6364206302,"OK"
"TSHD2026022600019673","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHE2026030100099006","LRLC0003W",0.3559627329,"LOREAL02L",0.4004580745,"OK"
"TSHE2026030900011404","LRLC0003W",0.2391428140,"LOREAL01G",0.4010624277,"OK"
"TSHD2026030700091176","LRLC0003W",0.2160714286,"C0000001H",0.6548235294,"OK"
"TSHD2026022700006290","LOREAL04H",0.3327413333,"LOREAL03G",0.5183086154,"OK"
"TSHE2026030400120410","LOREAL01H",0.1112997685,"C0000001H",0.2011252288,"OK"
"TSHE2026030400146514","LOREAL03H",0.5284365385,"LOREAL03G",0.5284365385,"OK"
"TSHE2026030700200185","LRLC0003W",0.2831684351,"LOREAL17H",0.2076472988,"OK"
"TSHE2026030500211192","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030600077970","LOREAL03H",0.2163461538,"LRLC0003W",0.4658385093,"OK"
"TSHD2026022600019991","LOREAL03H",0.1983844151,"LOREAL17H",0.3132385501,"OK"
"TSHE2026030100068797","LOREAL04H",0.2609921399,"LOREAL03G",0.4065454487,"OK"
"TSHD2026030600005047","LRLC0003W",0.1386702036,"LOREAL01G",0.2325614873,"OK"
"TSHD2026022600123629","LOREAL03H",0.1314922772,"LOREAL01G",0.4748332234,"OK"
"TSHE2026030800214355","LOREAL03H",0.3851269231,"LOREAL03G",0.3851269231,"OK"
"TSHE2026030800149601","LOREAL04H",0.5293280864,"C0000007H",0.6246669095,"OK"
"TSHD2026030200046534","LRLC0003W",0.1439961611,"LOREAL01G",0.2414935619,"OK"
"TSHE2026030700125209","C0000011W",0.5036814071,"C0000011W",0.5036814071,"OK"
"TSHD2026030700069335","LOREAL01H",0.1105783420,"C0000001H",0.1998215686,"OK"
"TSHD2026030100089099","LOREAL03H",0.1314922772,"LOREAL01G",0.4748332234,"OK"
"TSHD2026030200064525","LOREAL04H",0.4405183128,"C0000006H",0.6364206302,"OK"
"TSHD2026031100025426","LRLC0003W",0.1859972395,"LOREAL01G",0.3119328704,"OK"
"TSHE2026030900126319","LRLC0003W",0.4130503796,"LOREAL02L",0.4646816770,"OK"
"TSHD2026030400076885","LRLC0003W",0.1652472050,"C0000001H",0.5007962353,"OK"
"TSHE2026030800119188","LOREAL04H",0.5293280864,"C0000007H",0.6246669095,"OK"
"TSHD2026030500035847","LRLC0003W",0.4190144928,"LOREAL02L",0.4713913043,"OK"
"TSHE2026030100033909","LOREAL03H",0.3851115385,"LOREAL03G",0.3851115385,"OK"
"TSHD2026030300019824","LRLC0003W",0.1941248275,"C0000001H",0.5883124183,"OK"
"TSHE2026030100047849","LOREAL03H",0.1769318389,"LOREAL02L",0.4285926533,"OK"
"TSHD2026030500067236","LOREAL03H",0.2235179487,"LOREAL03G",0.2235179487,"OK"
"TSHD2026030200046356","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030700091752","LOREAL03H",0.2235179487,"LOREAL03G",0.2235179487,"OK"
"TSHE2026030400154117","LRLC0003W",0.3517159541,"LOREAL02L",0.3956804484,"OK"
"TSHE2026030500015957","LOREAL03H",0.2235179487,"LOREAL03G",0.2235179487,"OK"
"TSHE2026030500177361","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHE2026030700011102","LRLC0003W",0.2831684351,"LOREAL17H",0.2076472988,"OK"
"TSHD2026022600019893","LOREAL04H",0.4618703704,"C0000007H",0.5450591878,"OK"
"TSHE2026030600056706","LOREAL06H",0.2614376121,"LRLF0005L",0.5450888775,"OK"
"TSHD2026030300048001","LRLC0003W",0.3517159541,"LOREAL02L",0.3956804484,"OK"
"TSHD2026030800008592","LOREAL04H",0.3923904321,"C0000007H",0.4630650155,"OK"
"TSHE2026030800241457","LOREAL03H",0.1503527244,"LOREAL02L",0.3642084627,"OK"
"TSHE2026030200074529","LOREAL04H",0.2984634321,"LOREAL03G",0.4649141923,"OK"
"TSHD2026030800107724","LOREAL03H",0.3536254487,"LOREAL03G",0.3536254487,"OK"
"TSHE2026030700011330","LOREAL03H",0.3851115385,"LOREAL03G",0.3851115385,"OK"
"TSHD2026031000041727","LRLC0003W",0.2459862664,"LOREAL01G",0.4125394676,"OK"
"TSHD2026022600023210","LOREAL04H",0.3327413333,"LOREAL03G",0.5183086154,"OK"
"TSHE2026030600142989","LRLC0003W",0.4190144928,"LOREAL02L",0.4713913043,"OK"
"TSHD2026030400029684","LOREAL03H",0.3536254487,"LOREAL03G",0.3536254487,"OK"
"TSHD2026030400075144","LOREAL03H",0.3436442308,"LOREAL03G",0.3436442308,"OK"
"TSHE2026030900017947","LOREAL03H",0.1415887037,"LOREAL02L",0.3429788474,"OK"
"TSHD2026030100012467","LOREAL04H",0.2290764198,"LOREAL03G",0.3568305769,"OK"
"TSHE2026030400055267","LRLC0003W",0.2034237405,"C0000001H",0.6164935948,"OK"
"TSHD2026030100073821","LOREAL01H",0.0633368056,"C0000001H",0.1144533333,"OK"
"TSHE2026030100061575","LOREAL06H",0.2614376121,"LRLF0005L",0.5450888775,"OK"
"TSHD2026031000005238","LRLC0003W",0.3517159541,"LOREAL02L",0.3956804484,"OK"
"TSHE2026030900055106","LOREAL03H",0.1503527244,"LOREAL02L",0.3642084627,"OK"
"TSHE2026030400113036","LOREAL03H",0.5689354968,"LOREAL03G",0.5689354968,"OK"
"TSHE2026030300088454","LOREAL03H",0.1102664663,"LOREAL17H",0.1741049469,"OK"
"TSHE2026030100038261","LOREAL03H",0.3588673397,"LRLC0003W",0.7727164251,"OK"
"TSHD2026030400010017","LOREAL01H",0.1105783420,"C0000001H",0.1998215686,"OK"
"TSHE2026030100021241","LOREAL01H",0.1393862847,"C0000001H",0.2518792157,"OK"
"TSHD2026030400063552","C0000011W",0.9316225277,"LRLC0010H",0.1941957173,"OK"
"TSHE2026030500158936","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030800004367","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHD2026030500095803","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHD2026030400068138","LRLC0003W",0.4914178744,"LOREAL02L",0.5528451087,"OK"
"TSHD2026030700021490","C0000009W",0.2639442832,"LRLF0005L",0.4906953522,"OK"
"TSHD2026030700091565","LOREAL01H",0.1490529514,"C0000001H",0.2693474510,"OK"
"TSHE2026030700061275","LRLC0003W",0.1656383713,"C0000001H",0.5019816993,"OK"
"TSHD2026022600023601","LOREAL04H",0.5157552469,"C0000007H",0.6086494263,"OK"
"TSHD2026030900097911","LOREAL03H",0.1837301683,"LOREAL01G",0.6634700521,"OK"
"TSHD2026030200065104","LOREAL04H",0.4405183128,"C0000006H",0.6364206302,"OK"
"TSHD2026030500070341","LRLC0003W",0.3306421670,"LOREAL02L",0.3719724379,"OK"
"TSHE2026030800063956","LRLC0003W",0.3237408558,"LOREAL02L",0.3642084627,"OK"
"TSHD2026030300032509","C0000009W",0.2167313204,"C0000006H",0.6597194768,"OK"
"TSHE2026030500254008","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHE2026030800233135","LRLC0003W",0.2831684351,"LOREAL17H",0.2076472988,"OK"
"TSHE2026030800008121","LRLC0003W",0.4190144928,"LOREAL02L",0.4713913043,"OK"
"TSHD2026030600023312","LRLC0003W",0.1673948930,"LOREAL01G",0.2807351852,"OK"
"TSHE2026030400097573","LOREAL03H",0.3851115385,"LOREAL03G",0.3851115385,"OK"
"TSHD2026030900023337","C0000010H",0.0567093874,"C0000006H",0.3305589180,"OK"
"TSHD2026031000041440","LOREAL03H",0.1578006410,"LOREAL02L",0.3822500000,"OK"
"TSHE2026030100054091","LOREAL03H",0.3851115385,"LOREAL03G",0.3851115385,"OK"
"TSHD2026030900017985","LRLC0003W",0.1448378192,"C0000001H",0.4389437908,"OK"
"TSHD2026030800054084","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHD2026022700035196","LOREAL03H",0.1983844151,"LOREAL17H",0.3132385501,"OK"
"TSHE2026030900077997","LOREAL03H",0.1273225160,"LOREAL17H",0.2010355516,"OK"
"TSHD2026030500006653","LOREAL01H",0.0382500000,"C0000001H",0.0691200000,"OK"
"TSHD2026030800129840","LOREAL03H",0.1983844151,"LOREAL17H",0.3132385501,"OK"
"TSHD2026030600085265","LOREAL01H",0.1105783420,"C0000001H",0.1998215686,"OK"
"TSHD2026030500042314","LRLC0003W",0.1722562974,"C0000001H",0.5220379085,"OK"
"TSHE2026030300008534","C0000011W",0.5772916311,"LRLF0005L",0.4972285766,"OK"
"TSHD2026022600024489","LOREAL04H",0.5157552469,"C0000007H",0.6086494263,"OK"
"TSHD2026030200070567","LOREAL04H",0.4618703704,"C0000007H",0.5450591878,"OK"
"TSHE2026030900120015","LOREAL03H",0.1503527244,"LOREAL02L",0.3642084627,"OK"
"TSHE2026030600046468","LOREAL03H",0.1315099559,"LOREAL17H",0.2076472988,"OK"
"TSHD2026030900028106","C0000009W",0.3011152360,"LRLF0005L",0.5597993827,"OK"
"TSHD2026030200045409","LOREAL03H",0.3193248397,"LOREAL17H",0.5041971154,"OK"
"TSHE2026030500137971","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030100004805","LOREAL01H",0.2227813947,"LOREAL01G",0.2227813947,"OK"
"TSHD2026030900038060","LOREAL03H",0.3568305769,"LOREAL03G",0.3568305769,"OK"
"TSHD2026022600024488","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHD2026030300063794","LOREAL01H",0.0633368056,"C0000001H",0.1144533333,"OK"
"TSHE2026030800006342","LRLC0003W",0.4130503796,"LOREAL02L",0.4646816770,"OK"
"TSHD2026030800095142","C0000009W",0.3169689831,"LOREAL18H",0.4133747254,"OK"
"TSHD2026022600109289","LOREAL03H",0.2458069175,"LOREAL02L",0.5954329057,"OK"
"TSHD2026030900062519","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030400033639","C0000011W",0.5771756979,"LRLF0005L",0.4971287219,"OK"
"TSHD2026030700032687","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHD2026030300056216","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHD2026030900027731","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHE2026030400113022","LOREAL03H",0.5689354968,"LOREAL03G",0.5689354968,"OK"
"TSHD2026022600123141","C0000011W",0.4169732310,"LRLZ0003H",0.5498344451,"OK"
"TSHD2026022600024917","LRLC0003W",0.1549232229,"LOREAL01G",0.2598191551,"OK"
"TSHE2026030500177592","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026022600025082","LOREAL03H",0.1983844151,"LOREAL17H",0.3132385501,"OK"
"TSHE2026030700198586","LOREAL04H",0.3745015432,"C0000006H",0.5410456302,"OK"
"TSHD2026030500099493","LOREAL04H",0.3327413333,"LOREAL03G",0.5183086154,"OK"
"TSHE2026030100071480","C0000009W",0.3551121181,"LOREAL04G",0.7482088477,"OK"
"TSHE2026030700062232","LRLC0003W",0.2969676329,"LOREAL17H",0.2177662449,"OK"
"TSHD2026030800082387","C0000011W",0.5150063974,"C0000011W",0.5150063974,"OK"
"TSHD2026030500031812","LOREAL04H",0.3747851852,"LOREAL03G",0.5838000000,"OK"
"TSHD2026022600025105","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
